line_item_id;costs;actions;date
37477;0.0000;17352.0000;20160930
37478;3668158.6600;253365.0000;20160930
37479;0.0000;8442.0000;20160930
37480;0.0000;2126.0000;20160930
37481;0.0000;90.0000;20160930
37482;0.0000;35778.0000;20160930
37483;0.0000;5924.0000;20160930
37484;0.0000;0.0000;20160930
37485;0.0000;0.0000;20160930
37486;0.0000;8.0000;20160930
37487;5802.1200;675.0000;20160930
37488;0.0000;10.0000;20160930
37489;0.0000;1.0000;20160930
37490;0.0000;4173.0000;20160930
37491;108604.4575;18582.0000;20160930
37492;96461.4000;145584.0000;20160930
37493;0.0000;933.0000;20160930
37494;0.0000;34.0000;20160930
37651;3754.7800;16644.0000;20160930
37662;308530.5000;49152.0000;20160930
-99;0.0000;3743727950.2970;20161001
38311;0.0000;1410.0000;20161001
38313;0.0000;159963.0000;20161001
38314;329297.4100;70869.0000;20161001
38315;321106.6800;83082.0000;20161001
38316;10060.9600;826155.0000;20161001
38319;0.0000;556464.0000;20161001
38321;0.0000;1773.0000;20161001
38322;0.0000;6904.0000;20161001
38323;25227.1757;5472.0000;20161001
38324;321282.6120;369402.0000;20161001
38325;195979.2240;698712.0000;20161001
38327;0.0000;5673.0000;20161001
38328;0.0000;1573548.0000;20161001
38329;0.0000;663072.0000;20161001
38330;0.0000;774.0000;20161001
38331;0.0000;53199.0000;20161001
38332;0.0000;44.0000;20161001
38333;0.0000;74262.0000;20161001
38334;0.0000;78615.0000;20161001
38336;0.0000;258.0000;20161001
38337;0.0000;0.0000;20161001
38338;0.0000;190698.0000;20161001
38339;0.0000;69735.0000;20161001
38340;0.0000;209304.0000;20161001
38341;0.0000;11568.0000;20161001
38342;5180.7200;253365.0000;20161001
38343;0.0000;5628.0000;20161001
38344;0.0000;2126.0000;20161001
38345;0.0000;90.0000;20161001
38346;0.0000;35778.0000;20161001
38347;0.0000;8886.0000;20161001
38348;0.0000;0.0000;20161001
38349;0.0000;0.0000;20161001
38350;0.0000;225.0000;20161001
38351;0.0000;5.0000;20161001
38352;0.0000;1.0000;20161001
38354;0.0000;4173.0000;20161001
38355;49289.4430;18582.0000;20161001
38356;14.7000;145584.0000;20161001
38357;0.0000;933.0000;20161001
40168;0.0000;45207.0000;20161001
-99;0.0000;3743727950.2970;20161002
38311;0.0000;1410.0000;20161002
38313;0.0000;159963.0000;20161002
38314;438810.4500;70869.0000;20161002
38315;219738.1500;83082.0000;20161002
38316;0.0000;826155.0000;20161002
38319;0.0000;556464.0000;20161002
38321;0.0000;1773.0000;20161002
38322;0.0000;6904.0000;20161002
38323;25827.3068;5472.0000;20161002
38324;660414.2580;369402.0000;20161002
38325;123776.3520;698712.0000;20161002
38327;0.0000;5673.0000;20161002
38328;0.0000;1573548.0000;20161002
38329;0.0000;442048.0000;20161002
38330;0.0000;774.0000;20161002
38331;0.0000;17733.0000;20161002
38332;0.0000;44.0000;20161002
38333;0.0000;74262.0000;20161002
38334;0.0000;78615.0000;20161002
38336;0.0000;258.0000;20161002
38337;0.0000;0.0000;20161002
38338;0.0000;190698.0000;20161002
38339;0.0000;69735.0000;20161002
38340;0.0000;209304.0000;20161002
38341;0.0000;11568.0000;20161002
38342;0.0000;253365.0000;20161002
38343;0.0000;8442.0000;20161002
38344;0.0000;2126.0000;20161002
38345;0.0000;90.0000;20161002
38346;0.0000;23852.0000;20161002
38347;0.0000;8886.0000;20161002
38348;0.0000;0.0000;20161002
38349;0.0000;0.0000;20161002
38350;0.0000;225.0000;20161002
38351;0.0000;5.0000;20161002
38352;0.0000;1.0000;20161002
38354;0.0000;4173.0000;20161002
38355;53031.6955;18582.0000;20161002
38356;0.0000;145584.0000;20161002
38357;0.0000;933.0000;20161002
40168;0.0000;45207.0000;20161002
-99;0.0000;3743727950.2970;20161003
38311;0.0000;1410.0000;20161003
38313;0.0000;159963.0000;20161003
38314;403609.8300;70869.0000;20161003
38315;493819.7400;83082.0000;20161003
38316;5924599.4500;826155.0000;20161003
38319;0.0000;556464.0000;20161003
38321;0.0000;1773.0000;20161003
38322;0.0000;6904.0000;20161003
38323;26308.1416;5472.0000;20161003
38324;740735.1588;369402.0000;20161003
38325;391958.4480;698712.0000;20161003
38327;0.0000;5673.0000;20161003
38328;0.0000;1573548.0000;20161003
38329;0.0000;663072.0000;20161003
38330;0.0000;774.0000;20161003
38331;0.0000;17733.0000;20161003
38332;0.0000;44.0000;20161003
38333;0.0000;74262.0000;20161003
38334;0.0000;78615.0000;20161003
38336;0.0000;258.0000;20161003
38337;0.0000;0.0000;20161003
38338;18303.1200;190698.0000;20161003
38339;7054.0100;69735.0000;20161003
38340;1016791.4900;209304.0000;20161003
38341;0.0000;11568.0000;20161003
38342;3902001.3200;253365.0000;20161003
38343;0.0000;5628.0000;20161003
38344;0.0000;2126.0000;20161003
38345;0.0000;90.0000;20161003
38346;0.0000;35778.0000;20161003
38347;0.0000;8886.0000;20161003
38348;0.0000;0.0000;20161003
38349;0.0000;0.0000;20161003
38350;0.0000;450.0000;20161003
38351;0.0000;10.0000;20161003
38352;0.0000;1.0000;20161003
38354;0.0000;4173.0000;20161003
38355;68041.1060;18582.0000;20161003
38356;59549.7000;145584.0000;20161003
38357;0.0000;933.0000;20161003
40168;12258.0200;45207.0000;20161003
-99;0.0000;3743727950.2970;20161004
38311;0.0000;1410.0000;20161004
38313;0.0000;159963.0000;20161004
38314;360586.8500;70869.0000;20161004
38315;346176.7200;83082.0000;20161004
38316;5839032.9200;826155.0000;20161004
38319;0.0000;556464.0000;20161004
38321;0.0000;1773.0000;20161004
38322;0.0000;6904.0000;20161004
38323;28289.4182;5472.0000;20161004
38324;785357.4960;369402.0000;20161004
38325;618881.7600;698712.0000;20161004
38327;0.0000;5673.0000;20161004
38328;0.0000;1573548.0000;20161004
38329;0.0000;663072.0000;20161004
38330;0.0000;774.0000;20161004
38331;0.0000;53199.0000;20161004
38332;0.0000;44.0000;20161004
38333;0.0000;74262.0000;20161004
38334;0.0000;78615.0000;20161004
38336;0.0000;258.0000;20161004
38337;0.0000;0.0000;20161004
38338;32076.6800;190698.0000;20161004
38339;10873.0600;69735.0000;20161004
38340;934198.2100;209304.0000;20161004
38341;0.0000;11568.0000;20161004
38342;4326862.1400;253365.0000;20161004
38343;0.0000;5628.0000;20161004
38344;0.0000;2126.0000;20161004
38345;0.0000;90.0000;20161004
38346;0.0000;35778.0000;20161004
38347;0.0000;8886.0000;20161004
38348;0.0000;0.0000;20161004
38349;0.0000;0.0000;20161004
38350;3041.6400;675.0000;20161004
38351;0.0000;10.0000;20161004
38352;0.0000;1.0000;20161004
38354;0.0000;4173.0000;20161004
38355;66358.8625;18582.0000;20161004
38356;62533.8000;145584.0000;20161004
38357;0.0000;933.0000;20161004
40168;15584.2000;45207.0000;20161004
-99;0.0000;3743727950.2970;20161005
38311;0.0000;1410.0000;20161005
38313;0.0000;159963.0000;20161005
38314;443360.1900;70869.0000;20161005
38315;392226.0300;83082.0000;20161005
38316;5075318.9900;826155.0000;20161005
38319;0.0000;556464.0000;20161005
38321;0.0000;1182.0000;20161005
38322;0.0000;6904.0000;20161005
38323;25617.2267;5472.0000;20161005
38324;642565.2240;369402.0000;20161005
38325;464161.3200;698712.0000;20161005
38327;0.0000;5673.0000;20161005
38328;0.0000;1573548.0000;20161005
38329;0.0000;663072.0000;20161005
38330;0.0000;774.0000;20161005
38331;0.0000;53199.0000;20161005
38332;0.0000;44.0000;20161005
38333;0.0000;74262.0000;20161005
38334;0.0000;78615.0000;20161005
38336;0.0000;258.0000;20161005
38337;0.0000;0.0000;20161005
38338;43354.3600;190698.0000;20161005
38339;9210.6500;69735.0000;20161005
38340;733291.9000;209304.0000;20161005
38341;0.0000;11568.0000;20161005
38342;3860137.7600;253365.0000;20161005
38343;0.0000;5628.0000;20161005
38344;0.0000;2126.0000;20161005
38345;0.0000;90.0000;20161005
38346;0.0000;35778.0000;20161005
38347;0.0000;8886.0000;20161005
38348;0.0000;0.0000;20161005
38349;0.0000;0.0000;20161005
38350;3067.2000;675.0000;20161005
38351;0.0000;10.0000;20161005
38352;0.0000;1.0000;20161005
38354;0.0000;4173.0000;20161005
38355;64200.5595;18582.0000;20161005
38356;67943.4000;145584.0000;20161005
38357;0.0000;933.0000;20161005
40168;14537.5000;45207.0000;20161005
-99;0.0000;3743727950.2970;20161006
38311;0.0000;1410.0000;20161006
38313;0.0000;159963.0000;20161006
38314;396825.1300;70869.0000;20161006
38315;381192.2100;83082.0000;20161006
38316;4626687.2400;826155.0000;20161006
38319;0.0000;556464.0000;20161006
38321;0.0000;1182.0000;20161006
38322;0.0000;6904.0000;20161006
38323;33489.6420;5472.0000;20161006
38324;1302979.4820;369402.0000;20161006
38325;820018.4752;698712.0000;20161006
38327;0.0000;5673.0000;20161006
38328;0.0000;1573548.0000;20161006
38329;0.0000;442048.0000;20161006
38330;0.0000;774.0000;20161006
38331;0.0000;17733.0000;20161006
38332;0.0000;44.0000;20161006
38333;0.0000;74262.0000;20161006
38334;0.0000;78615.0000;20161006
38336;0.0000;258.0000;20161006
38337;0.0000;0.0000;20161006
38338;29580.8000;190698.0000;20161006
38339;17522.7000;69735.0000;20161006
38340;778644.4600;209304.0000;20161006
38341;0.0000;11568.0000;20161006
38342;3643424.9000;253365.0000;20161006
38343;0.0000;5628.0000;20161006
38344;0.0000;2126.0000;20161006
38345;0.0000;90.0000;20161006
38346;0.0000;35778.0000;20161006
38347;0.0000;8886.0000;20161006
38348;0.0000;0.0000;20161006
38349;0.0000;0.0000;20161006
38350;6057.7200;675.0000;20161006
38351;0.0000;10.0000;20161006
38352;0.0000;1.0000;20161006
38354;0.0000;4173.0000;20161006
38355;63896.5145;18582.0000;20161006
38356;60020.1000;145584.0000;20161006
38357;0.0000;933.0000;20161006
40168;12060.3100;45207.0000;20161006
-99;0.0000;3743727950.2970;20161007
38311;0.0000;1410.0000;20161007
38313;0.0000;159963.0000;20161007
38314;297329.5000;70869.0000;20161007
38315;430956.9900;83082.0000;20161007
38316;3808460.3200;826155.0000;20161007
38319;0.0000;556464.0000;20161007
38321;0.0000;1182.0000;20161007
38322;0.0000;6904.0000;20161007
38323;25255.9163;5472.0000;20161007
38324;249886.4760;369402.0000;20161007
38325;938637.3360;698712.0000;20161007
38327;0.0000;5673.0000;20161007
38328;0.0000;1573548.0000;20161007
38329;0.0000;442048.0000;20161007
38330;0.0000;1161.0000;20161007
38331;0.0000;17733.0000;20161007
38332;0.0000;66.0000;20161007
38333;0.0000;74262.0000;20161007
38334;0.0000;78615.0000;20161007
38336;0.0000;258.0000;20161007
38337;0.0000;0.0000;20161007
38338;32215.3400;190698.0000;20161007
38339;15770.4300;69735.0000;20161007
38340;632861.7900;209304.0000;20161007
38341;0.0000;17352.0000;20161007
38342;3492557.3200;253365.0000;20161007
38343;0.0000;5628.0000;20161007
38344;0.0000;2126.0000;20161007
38345;0.0000;90.0000;20161007
38346;0.0000;35778.0000;20161007
38347;0.0000;8886.0000;20161007
38348;0.0000;0.0000;20161007
38349;0.0000;0.0000;20161007
38350;0.0000;450.0000;20161007
38351;0.0000;5.0000;20161007
38352;0.0000;1.0000;20161007
38354;0.0000;4173.0000;20161007
38355;50567.2650;18582.0000;20161007
38356;53022.9000;145584.0000;20161007
38357;0.0000;933.0000;20161007
40168;10501.8900;45207.0000;20161007
-99;0.0000;3743727950.2970;20161008
38311;0.0000;1410.0000;20161008
38313;0.0000;159963.0000;20161008
38314;194042.4200;70869.0000;20161008
38315;310335.5700;83082.0000;20161008
38316;3529655.6400;826155.0000;20161008
38319;0.0000;556464.0000;20161008
38321;0.0000;1773.0000;20161008
38322;0.0000;6904.0000;20161008
38323;25311.3446;5472.0000;20161008
38324;642565.2240;369402.0000;20161008
38325;763287.5040;698712.0000;20161008
38327;0.0000;5673.0000;20161008
38328;0.0000;1573548.0000;20161008
38329;0.0000;442048.0000;20161008
38330;0.0000;774.0000;20161008
38331;0.0000;17733.0000;20161008
38332;0.0000;44.0000;20161008
38333;0.0000;74262.0000;20161008
38334;0.0000;78615.0000;20161008
38336;0.0000;387.0000;20161008
38337;0.0000;0.0000;20161008
38338;25929.4200;190698.0000;20161008
38339;8177.2600;69735.0000;20161008
38340;743477.7900;209304.0000;20161008
38341;0.0000;17352.0000;20161008
38342;3842548.3800;253365.0000;20161008
38343;0.0000;5628.0000;20161008
38344;0.0000;2126.0000;20161008
38345;0.0000;90.0000;20161008
38346;0.0000;35778.0000;20161008
38347;0.0000;5924.0000;20161008
38348;0.0000;0.0000;20161008
38349;0.0000;0.0000;20161008
38350;1738.0800;675.0000;20161008
38351;0.0000;10.0000;20161008
38352;0.0000;1.0000;20161008
38354;0.0000;4173.0000;20161008
38355;37599.9540;18582.0000;20161008
38356;48083.7000;145584.0000;20161008
38357;0.0000;933.0000;20161008
40168;7071.0400;45207.0000;20161008
-99;0.0000;3743727950.2970;20161009
38311;0.0000;1410.0000;20161009
38313;0.0000;159963.0000;20161009
38314;360227.6600;70869.0000;20161009
38315;242068.5000;83082.0000;20161009
38316;3563321.1600;826155.0000;20161009
38319;0.0000;556464.0000;20161009
38321;0.0000;1182.0000;20161009
38322;0.0000;6904.0000;20161009
38323;18542.2490;5472.0000;20161009
38324;678263.2920;369402.0000;20161009
38325;541521.6832;698712.0000;20161009
38327;0.0000;5673.0000;20161009
38328;0.0000;1573548.0000;20161009
38329;0.0000;442048.0000;20161009
38330;0.0000;774.0000;20161009
38331;0.0000;53199.0000;20161009
38332;0.0000;44.0000;20161009
38333;0.0000;74262.0000;20161009
38334;0.0000;78615.0000;20161009
38336;0.0000;258.0000;20161009
38337;0.0000;0.0000;20161009
38338;35959.1600;190698.0000;20161009
38339;3774.1200;69735.0000;20161009
38340;840266.7900;209304.0000;20161009
38341;0.0000;11568.0000;20161009
38342;4049610.0600;253365.0000;20161009
38343;0.0000;5628.0000;20161009
38344;0.0000;2126.0000;20161009
38345;0.0000;90.0000;20161009
38346;0.0000;23852.0000;20161009
38347;0.0000;5924.0000;20161009
38348;0.0000;0.0000;20161009
38349;0.0000;0.0000;20161009
38350;894.6000;675.0000;20161009
38351;0.0000;5.0000;20161009
38352;0.0000;1.0000;20161009
38354;0.0000;4173.0000;20161009
38355;32375.7945;18582.0000;20161009
38356;37749.6000;145584.0000;20161009
38357;0.0000;933.0000;20161009
40168;9699.4200;45207.0000;20161009
-99;0.0000;3743727950.2970;20161010
38311;0.0000;1410.0000;20161010
38313;0.0000;159963.0000;20161010
38314;330135.5200;70869.0000;20161010
38315;452536.7400;83082.0000;20161010
38316;4156675.9500;826155.0000;20161010
38319;0.0000;556464.0000;20161010
38321;0.0000;1182.0000;20161010
38322;0.0000;6904.0000;20161010
38323;3939.4628;858.0000;20161010
38324;130835.1044;89961.0000;20161010
38325;566301.3356;200457.0000;20161010
38327;0.0000;5673.0000;20161010
38328;0.0000;116949.0000;20161010
38329;0.0000;84.0000;20161010
38330;0.0000;1161.0000;20161010
38331;0.0000;53199.0000;20161010
38332;0.0000;44.0000;20161010
38333;0.0000;7221.0000;20161010
38334;0.0000;78615.0000;20161010
38336;0.0000;258.0000;20161010
38337;0.0000;0.0000;20161010
38338;58237.2000;190698.0000;20161010
38339;10783.2000;69735.0000;20161010
38340;859578.5000;209304.0000;20161010
38341;0.0000;11568.0000;20161010
38342;4377750.1800;253365.0000;20161010
38343;0.0000;4608.0000;20161010
38344;0.0000;2126.0000;20161010
38345;0.0000;90.0000;20161010
38346;0.0000;35778.0000;20161010
38347;0.0000;5924.0000;20161010
38348;0.0000;0.0000;20161010
38349;0.0000;0.0000;20161010
38350;0.0000;450.0000;20161010
38351;0.0000;10.0000;20161010
38352;0.0000;0.0000;20161010
38354;0.0000;699.0000;20161010
38355;4364.8956;1521.0000;20161010
38356;55095.6000;145584.0000;20161010
38357;0.0000;933.0000;20161010
40168;13223.3100;45207.0000;20161010
-99;0.0000;3743727950.2970;20161011
38311;0.0000;1410.0000;20161011
38313;0.0000;159963.0000;20161011
38314;356196.7500;70869.0000;20161011
38315;381417.3900;83082.0000;20161011
38316;3959374.7200;826155.0000;20161011
38319;0.0000;556464.0000;20161011
38321;0.0000;1773.0000;20161011
38322;0.0000;6904.0000;20161011
38323;3018.7248;858.0000;20161011
38324;150362.8126;89961.0000;20161011
38325;560443.0832;200457.0000;20161011
38327;0.0000;5673.0000;20161011
38328;0.0000;116949.0000;20161011
38329;0.0000;56.0000;20161011
38330;0.0000;774.0000;20161011
38331;0.0000;17733.0000;20161011
38332;0.0000;44.0000;20161011
38333;0.0000;7221.0000;20161011
38334;0.0000;78615.0000;20161011
38336;0.0000;258.0000;20161011
38337;0.0000;0.0000;20161011
38338;42198.8600;190698.0000;20161011
38339;21791.0500;69735.0000;20161011
38340;949223.5500;209304.0000;20161011
38341;0.0000;11568.0000;20161011
38342;4869250.1000;253365.0000;20161011
38343;0.0000;4608.0000;20161011
38344;0.0000;2126.0000;20161011
38345;0.0000;90.0000;20161011
38346;0.0000;35778.0000;20161011
38347;0.0000;5924.0000;20161011
38348;0.0000;0.0000;20161011
38349;0.0000;0.0000;20161011
38350;2172.6000;675.0000;20161011
38351;0.0000;10.0000;20161011
38352;0.0000;0.0000;20161011
38354;0.0000;699.0000;20161011
38355;4963.1940;1521.0000;20161011
38356;74661.3000;145584.0000;20161011
38357;0.0000;933.0000;20161011
40168;14735.2100;45207.0000;20161011
-99;0.0000;3743727950.2970;20161012
38311;0.0000;1410.0000;20161012
38313;0.0000;159963.0000;20161012
38314;417538.4200;70869.0000;20161012
38315;369032.4900;83082.0000;20161012
38316;3709446.9300;826155.0000;20161012
38319;0.0000;556464.0000;20161012
38321;0.0000;1773.0000;20161012
38322;0.0000;6904.0000;20161012
38323;2905.1204;858.0000;20161012
38324;160126.5666;89961.0000;20161012
38325;568254.0864;200457.0000;20161012
38327;0.0000;5673.0000;20161012
38328;0.0000;116949.0000;20161012
38329;0.0000;84.0000;20161012
38330;0.0000;774.0000;20161012
38331;0.0000;53199.0000;20161012
38332;0.0000;66.0000;20161012
38333;0.0000;7221.0000;20161012
38334;0.0000;78615.0000;20161012
38336;0.0000;258.0000;20161012
38337;0.0000;0.0000;20161012
38338;37068.4400;190698.0000;20161012
38339;18016.9300;69735.0000;20161012
38340;867413.8000;209304.0000;20161012
38341;0.0000;11568.0000;20161012
38342;4631897.9200;253365.0000;20161012
38343;0.0000;4608.0000;20161012
38344;0.0000;2126.0000;20161012
38345;0.0000;90.0000;20161012
38346;0.0000;35778.0000;20161012
38347;0.0000;5924.0000;20161012
38348;0.0000;0.0000;20161012
38349;0.0000;0.0000;20161012
38350;3629.5200;675.0000;20161012
38351;0.0000;10.0000;20161012
38352;0.0000;0.0000;20161012
38354;0.0000;699.0000;20161012
38355;4424.0904;1521.0000;20161012
38356;70956.9000;145584.0000;20161012
38357;0.0000;933.0000;20161012
40168;13246.5700;45207.0000;20161012
-99;0.0000;3743727950.2970;20161013
38311;0.0000;1410.0000;20161013
38313;0.0000;159963.0000;20161013
38314;306109.7000;70869.0000;20161013
38315;364754.0700;83082.0000;20161013
38316;2772761.8800;826155.0000;20161013
38319;0.0000;556464.0000;20161013
38321;0.0000;1773.0000;20161013
38322;0.0000;6904.0000;20161013
38323;2862.4232;858.0000;20161013
38324;255811.9564;89961.0000;20161013
38325;150362.8126;200457.0000;20161013
38327;0.0000;5673.0000;20161013
38328;0.0000;116949.0000;20161013
38329;0.0000;56.0000;20161013
38330;0.0000;774.0000;20161013
38331;0.0000;53199.0000;20161013
38332;0.0000;44.0000;20161013
38333;0.0000;7221.0000;20161013
38334;0.0000;78615.0000;20161013
38336;0.0000;258.0000;20161013
38337;0.0000;0.0000;20161013
38338;41274.4600;190698.0000;20161013
38339;10109.2500;69735.0000;20161013
38340;721907.6700;209304.0000;20161013
38341;0.0000;11568.0000;20161013
38342;4302671.5200;253365.0000;20161013
38343;0.0000;4608.0000;20161013
38344;0.0000;2126.0000;20161013
38345;0.0000;90.0000;20161013
38346;0.0000;35778.0000;20161013
38347;0.0000;5924.0000;20161013
38348;0.0000;0.0000;20161013
38349;0.0000;0.0000;20161013
38350;5367.6000;675.0000;20161013
38351;0.0000;10.0000;20161013
38352;0.0000;0.0000;20161013
38354;0.0000;699.0000;20161013
38355;3929.6988;1521.0000;20161013
38356;65444.4000;145584.0000;20161013
38357;0.0000;933.0000;20161013
40168;16514.6000;45207.0000;20161013
-99;0.0000;3743727950.2970;20161014
38311;0.0000;1410.0000;20161014
38313;0.0000;159963.0000;20161014
38314;357553.6900;70869.0000;20161014
38315;342010.8900;83082.0000;20161014
38316;2808265.4600;826155.0000;20161014
38319;0.0000;556464.0000;20161014
38321;0.0000;1773.0000;20161014
38322;0.0000;6904.0000;20161014
38323;2877.9660;858.0000;20161014
38324;134740.7061;89961.0000;20161014
38325;226520.5943;200457.0000;20161014
38327;0.0000;5673.0000;20161014
38328;0.0000;116949.0000;20161014
38329;0.0000;56.0000;20161014
38330;0.0000;774.0000;20161014
38331;0.0000;53199.0000;20161014
38332;0.0000;44.0000;20161014
38333;0.0000;7221.0000;20161014
38334;0.0000;78615.0000;20161014
38336;0.0000;387.0000;20161014
38337;0.0000;0.0000;20161014
38338;21076.3200;190698.0000;20161014
38339;8581.6300;69735.0000;20161014
38340;683468.6100;209304.0000;20161014
38341;0.0000;11568.0000;20161014
38342;4135509.7400;253365.0000;20161014
38343;0.0000;4608.0000;20161014
38344;0.0000;2126.0000;20161014
38345;0.0000;90.0000;20161014
38346;0.0000;35778.0000;20161014
38347;0.0000;5924.0000;20161014
38348;0.0000;0.0000;20161014
38349;0.0000;0.0000;20161014
38350;0.0000;450.0000;20161014
38351;0.0000;10.0000;20161014
38352;0.0000;0.0000;20161014
38354;0.0000;699.0000;20161014
38355;3569.7672;1521.0000;20161014
38356;52787.7000;145584.0000;20161014
38357;0.0000;933.0000;20161014
40168;12316.1700;45207.0000;20161014
-99;0.0000;3743727950.2970;20161015
38311;0.0000;1410.0000;20161015
38313;0.0000;159963.0000;20161015
38314;215833.2800;70869.0000;20161015
38315;311649.1200;83082.0000;20161015
38316;2812618.7600;826155.0000;20161015
38319;0.0000;556464.0000;20161015
38321;0.0000;1182.0000;20161015
38322;0.0000;6904.0000;20161015
38323;2641.2932;858.0000;20161015
38324;126929.6028;89961.0000;20161015
38325;148410.0618;200457.0000;20161015
38327;0.0000;5673.0000;20161015
38328;0.0000;116949.0000;20161015
38329;0.0000;84.0000;20161015
38330;0.0000;774.0000;20161015
38331;0.0000;17733.0000;20161015
38332;0.0000;66.0000;20161015
38333;0.0000;7221.0000;20161015
38334;0.0000;78615.0000;20161015
38336;0.0000;258.0000;20161015
38337;0.0000;0.0000;20161015
38338;11277.6800;190698.0000;20161015
38339;14602.2500;69735.0000;20161015
38340;630649.4700;209304.0000;20161015
38341;0.0000;11568.0000;20161015
38342;4703717.7400;253365.0000;20161015
38343;0.0000;4608.0000;20161015
38344;0.0000;2126.0000;20161015
38345;0.0000;90.0000;20161015
38346;0.0000;35778.0000;20161015
38347;0.0000;5924.0000;20161015
38348;0.0000;0.0000;20161015
38349;0.0000;0.0000;20161015
38350;1686.9600;675.0000;20161015
38351;0.0000;10.0000;20161015
38352;0.0000;0.0000;20161015
38354;0.0000;699.0000;20161015
38355;2817.5364;1521.0000;20161015
38356;70486.5000;145584.0000;20161015
38357;0.0000;933.0000;20161015
40168;6466.2800;45207.0000;20161015
-99;0.0000;3743727950.2970;20161016
38311;0.0000;1410.0000;20161016
38313;0.0000;159963.0000;20161016
38314;383495.1900;70869.0000;20161016
38315;306732.6900;83082.0000;20161016
38316;2473932.0200;826155.0000;20161016
38319;0.0000;556464.0000;20161016
38321;0.0000;1182.0000;20161016
38322;0.0000;6904.0000;20161016
38323;2245.5524;858.0000;20161016
38324;54677.4228;89961.0000;20161016
38325;70299.5293;200457.0000;20161016
38327;0.0000;5673.0000;20161016
38328;0.0000;116949.0000;20161016
38329;0.0000;84.0000;20161016
38330;0.0000;774.0000;20161016
38331;0.0000;17733.0000;20161016
38332;0.0000;44.0000;20161016
38333;0.0000;7221.0000;20161016
38334;0.0000;78615.0000;20161016
38336;0.0000;258.0000;20161016
38337;0.0000;0.0000;20161016
38338;17933.3600;190698.0000;20161016
38339;8671.4900;69735.0000;20161016
38340;741542.0100;209304.0000;20161016
38341;0.0000;11568.0000;20161016
38342;3838119.7000;253365.0000;20161016
38343;0.0000;4608.0000;20161016
38344;0.0000;2126.0000;20161016
38345;0.0000;90.0000;20161016
38346;0.0000;23852.0000;20161016
38347;0.0000;5924.0000;20161016
38348;0.0000;0.0000;20161016
38349;0.0000;0.0000;20161016
38350;10530.7200;675.0000;20161016
38351;0.0000;10.0000;20161016
38352;0.0000;0.0000;20161016
38354;0.0000;699.0000;20161016
38355;2808.3672;1521.0000;20161016
38356;50626.8000;145584.0000;20161016
38357;0.0000;933.0000;20161016
40168;8373.6000;45207.0000;20161016
-99;0.0000;3743727950.2970;20161017
38311;0.0000;1410.0000;20161017
38313;0.0000;159963.0000;20161017
38314;452459.6700;70869.0000;20161017
38315;416020.0500;83082.0000;20161017
38316;2954681.4500;826155.0000;20161017
38319;0.0000;556464.0000;20161017
38321;0.0000;1182.0000;20161017
38322;0.0000;6904.0000;20161017
38323;3478.2384;858.0000;20161017
38324;148410.0618;89961.0000;20161017
38325;238237.0991;200457.0000;20161017
38327;0.0000;5673.0000;20161017
38328;0.0000;116949.0000;20161017
38329;0.0000;84.0000;20161017
38330;0.0000;774.0000;20161017
38331;0.0000;17733.0000;20161017
38332;0.0000;44.0000;20161017
38333;0.0000;7221.0000;20161017
38334;0.0000;78615.0000;20161017
38336;0.0000;258.0000;20161017
38337;0.0000;0.0000;20161017
38338;38824.8000;190698.0000;20161017
38339;6964.1500;69735.0000;20161017
38340;803164.3400;209304.0000;20161017
38341;0.0000;11568.0000;20161017
38342;2506298.6400;253365.0000;20161017
38343;0.0000;4608.0000;20161017
38344;0.0000;2126.0000;20161017
38345;0.0000;90.0000;20161017
38346;0.0000;35778.0000;20161017
38347;0.0000;5924.0000;20161017
38348;0.0000;0.0000;20161017
38349;0.0000;0.0000;20161017
38350;2351.5200;675.0000;20161017
38351;0.0000;10.0000;20161017
38352;0.0000;0.0000;20161017
38354;0.0000;699.0000;20161017
38355;4324.8816;1521.0000;20161017
38356;73029.6000;145584.0000;20161017
38357;0.0000;933.0000;20161017
40168;13537.3200;45207.0000;20161017
-99;0.0000;3743727950.2970;20161018
38311;0.0000;1410.0000;20161018
38313;0.0000;159963.0000;20161018
38314;471776.1100;70869.0000;20161018
38315;434709.9900;83082.0000;20161018
38316;2881400.9000;826155.0000;20161018
38319;0.0000;556464.0000;20161018
38321;0.0000;1182.0000;20161018
38322;0.0000;6904.0000;20161018
38323;4162.7040;858.0000;20161018
38324;128882.3536;89961.0000;20161018
38325;171843.1715;200457.0000;20161018
38327;0.0000;5673.0000;20161018
38328;0.0000;116949.0000;20161018
38329;0.0000;56.0000;20161018
38330;0.0000;774.0000;20161018
38331;0.0000;53199.0000;20161018
38332;0.0000;66.0000;20161018
38333;0.0000;7221.0000;20161018
38334;0.0000;78615.0000;20161018
38336;0.0000;258.0000;20161018
38337;0.0000;0.0000;20161018
38338;64708.0000;190698.0000;20161018
38339;7817.8200;69735.0000;20161018
38340;866353.7300;209304.0000;20161018
38341;0.0000;11568.0000;20161018
38342;4413764.5400;253365.0000;20161018
38343;0.0000;4608.0000;20161018
38344;0.0000;2126.0000;20161018
38345;0.0000;90.0000;20161018
38346;0.0000;35778.0000;20161018
38347;0.0000;5924.0000;20161018
38348;0.0000;0.0000;20161018
38349;0.0000;0.0000;20161018
38350;1917.0000;675.0000;20161018
38351;0.0000;10.0000;20161018
38352;0.0000;0.0000;20161018
38354;0.0000;699.0000;20161018
