"costs";"clicks";"visits";"sql_date";"strategy_id"
0.0000;0;0;"2016-06-01";2561
0.0000;0;2;"2016-06-01";2560
0.0000;0;18;"2016-06-01";2559
16.3335;14;21;"2016-06-01";2233
0.0000;0;0;"2016-06-01";2232
10.3967;9;12;"2016-06-01";2231
2.0907;0;12;"2016-06-01";752
41.7130;176;177;"2016-06-01";470
35.1278;74;69;"2016-06-01";469
187.2780;0;1155;"2016-06-01";260
111.6500;0;640;"2016-06-01";210
0.0000;0;1375;"2016-06-01";-1
0.0000;0;168;"2016-06-01";-2
0.0000;0;4174;"2016-06-01";-3
0.0000;0;312;"2016-06-01";-4
0.0000;0;0;"2016-06-01";-5
85.3893;0;0;"2016-06-01";-6
0.0000;0;0;"2016-06-01";-7
97.7419;0;0;"2016-05-31";6579
0.0000;0;103;"2016-05-31";6413
0.0000;0;0;"2016-05-31";6412
0.0000;0;0;"2016-05-31";6411
0.0000;0;44;"2016-05-31";6383
0.0000;0;0;"2016-05-31";6317
554.0800;618;694;"2016-05-31";6316
2915.4600;2850;2794;"2016-05-31";6315
11.7500;118;160;"2016-05-31";6314
46.6200;346;436;"2016-05-31";6313
0.0000;0;0;"2016-05-31";6312
0.0000;0;0;"2016-05-31";6311
0.0000;0;143;"2016-05-31";6308
78.4568;190;0;"2016-05-31";6269
0.0000;0;0;"2016-05-31";6268
0.0000;0;0;"2016-05-31";6236
0.0000;0;0;"2016-05-31";6170
0.0000;0;0;"2016-05-31";5687
0.0000;0;1;"2016-05-31";5609
0.0000;0;0;"2016-05-31";5606
168.1161;0;0;"2016-05-31";5178
12.9280;32;0;"2016-05-31";4952
0.0000;0;0;"2016-05-31";4951
0.0000;0;0;"2016-05-31";4950
0.0000;0;0;"2016-05-31";4873
11.0209;43;12;"2016-05-31";4637
0.0000;0;0;"2016-05-31";4307
49.0456;488;389;"2016-05-31";4232
0.0000;0;0;"2016-05-31";4018
0.0000;0;0;"2016-05-31";3685
0.0000;0;0;"2016-05-31";3684
0.0000;0;3;"2016-05-31";3651
0.0000;0;0;"2016-05-31";3568
0.0000;0;0;"2016-05-31";3566
0.0000;0;1;"2016-05-31";3565
0.0000;0;0;"2016-05-31";2902
93.4400;283;205;"2016-05-31";2866
0.0000;0;87;"2016-05-31";2766
0.0000;0;57;"2016-05-31";2763
11.1689;24;51;"2016-05-31";2758
0.0000;0;0;"2016-05-31";2573
0.0000;0;0;"2016-05-31";2572
0.0000;0;76;"2016-05-31";2562
0.0000;0;9;"2016-05-31";2561
0.0000;0;5;"2016-05-31";2560
0.0000;0;12;"2016-05-31";2559
0.0000;0;0;"2016-05-31";2343
15.8474;13;17;"2016-05-31";2233
0.0000;0;0;"2016-05-31";2232
11.1079;12;12;"2016-05-31";2231
2.0907;0;16;"2016-05-31";752
0.0000;0;0;"2016-05-31";653
0.0000;0;0;"2016-05-31";648
0.0000;0;3;"2016-05-31";646
0.0000;0;2;"2016-05-31";645
0.0000;0;29;"2016-05-31";605
38.8850;225;196;"2016-05-31";470
0.0000;0;0;"2016-05-31";469
406.9695;0;697;"2016-05-31";260
0.0000;0;1;"2016-05-31";240
0.0000;0;0;"2016-05-31";237
249.7040;0;547;"2016-05-31";210
28.8200;87;104;"2016-05-31";209
0.0000;0;9;"2016-05-31";127
0.0000;0;2;"2016-05-31";122
0.0000;0;1303;"2016-05-31";-1
0.0000;0;231;"2016-05-31";-2
0.0000;0;4084;"2016-05-31";-3
0.0000;0;313;"2016-05-31";-4
0.0000;0;0;"2016-05-31";-5
82.6348;0;0;"2016-05-31";-6
0.0000;0;0;"2016-05-31";-7
97.7419;0;0;"2016-05-30";6579
0.0000;0;127;"2016-05-30";6413
0.0000;0;0;"2016-05-30";6412
0.0000;0;0;"2016-05-30";6411
0.0000;0;46;"2016-05-30";6383
0.0000;0;0;"2016-05-30";6317
605.3500;712;779;"2016-05-30";6316
3132.5500;3142;3080;"2016-05-30";6315
18.5600;156;206;"2016-05-30";6314
53.0100;433;517;"2016-05-30";6313
0.0000;0;0;"2016-05-30";6312
0.0000;0;0;"2016-05-30";6311
0.0000;0;247;"2016-05-30";6308
0.0000;0;0;"2016-05-30";6269
0.0000;0;0;"2016-05-30";6268
0.0000;0;0;"2016-05-30";6236
0.0000;0;0;"2016-05-30";6170
0.0000;0;0;"2016-05-30";5687
0.0000;0;0;"2016-05-30";5609
0.0000;0;0;"2016-05-30";5606
168.1161;0;0;"2016-05-30";5178
30.3000;76;0;"2016-05-30";4952
0.0000;0;0;"2016-05-30";4951
25.5732;107;0;"2016-05-30";4950
0.0000;0;0;"2016-05-30";4873
10.7646;42;16;"2016-05-30";4637
0.0000;0;0;"2016-05-30";4307
53.0250;497;402;"2016-05-30";4232
0.0000;0;1;"2016-05-30";4018
0.0000;0;0;"2016-05-30";3685
0.0000;0;0;"2016-05-30";3684
0.0000;0;4;"2016-05-30";3651
0.0000;0;0;"2016-05-30";3568
0.0000;0;6;"2016-05-30";3566
0.0000;0;2;"2016-05-30";3565
0.0000;0;0;"2016-05-30";2902
133.9600;356;258;"2016-05-30";2866
0.0000;0;84;"2016-05-30";2766
0.0000;0;36;"2016-05-30";2763
15.3572;33;49;"2016-05-30";2758
0.0000;0;0;"2016-05-30";2573
0.0000;0;0;"2016-05-30";2572
0.0000;0;105;"2016-05-30";2562
0.0000;0;1;"2016-05-30";2561
0.0000;0;4;"2016-05-30";2560
0.0000;0;12;"2016-05-30";2559
0.0000;0;0;"2016-05-30";2343
11.7922;14;25;"2016-05-30";2233
0.0000;0;0;"2016-05-30";2232
8.1593;9;13;"2016-05-30";2231
2.0907;0;18;"2016-05-30";752
0.0000;0;2;"2016-05-30";653
0.0000;0;0;"2016-05-30";648
0.0000;0;3;"2016-05-30";646
0.0000;0;1;"2016-05-30";645
0.0000;0;25;"2016-05-30";605
50.0455;266;220;"2016-05-30";470
0.0000;0;0;"2016-05-30";469
547.4280;0;807;"2016-05-30";260
0.0000;0;2;"2016-05-30";240
0.0000;0;0;"2016-05-30";237
302.5260;0;610;"2016-05-30";210
26.7400;78;97;"2016-05-30";209
0.0000;0;8;"2016-05-30";127
0.0000;0;6;"2016-05-30";122
0.0000;0;1490;"2016-05-30";-1
0.0000;0;205;"2016-05-30";-2
0.0000;0;4522;"2016-05-30";-3
0.0000;0;547;"2016-05-30";-4
0.0000;0;0;"2016-05-30";-5
82.6348;0;0;"2016-05-30";-6
0.0000;0;0;"2016-05-30";-7
97.7419;0;0;"2016-05-29";6579
0.0000;0;105;"2016-05-29";6413
0.0000;0;0;"2016-05-29";6412
0.0000;0;0;"2016-05-29";6411
0.0000;0;10;"2016-05-29";6383
0.0000;0;0;"2016-05-29";6317
526.0000;644;711;"2016-05-29";6316
3053.0700;3221;3174;"2016-05-29";6315
11.2200;114;164;"2016-05-29";6314
33.9100;339;402;"2016-05-29";6313
0.0000;0;0;"2016-05-29";6312
0.0000;0;0;"2016-05-29";6311
0.0000;0;306;"2016-05-29";6308
0.0000;0;0;"2016-05-29";6269
0.0000;0;0;"2016-05-29";6268
0.0000;0;0;"2016-05-29";6236
0.0000;0;0;"2016-05-29";6170
0.0000;0;2;"2016-05-29";5687
0.0000;0;2;"2016-05-29";5609
0.0000;0;0;"2016-05-29";5606
168.1161;0;0;"2016-05-29";5178
4.8480;12;0;"2016-05-29";4952
0.0000;0;0;"2016-05-29";4951
60.3475;244;0;"2016-05-29";4950
0.0000;0;0;"2016-05-29";4873
11.5335;45;13;"2016-05-29";4637
0.0000;0;0;"2016-05-29";4307
50.2980;472;388;"2016-05-29";4232
0.0000;0;1;"2016-05-29";4018
0.0000;0;0;"2016-05-29";3685
0.0000;0;0;"2016-05-29";3684
0.0000;0;4;"2016-05-29";3651
0.0000;0;0;"2016-05-29";3568
0.0000;0;148;"2016-05-29";3566
0.0000;0;0;"2016-05-29";3565
0.0000;0;0;"2016-05-29";2902
95.5700;261;194;"2016-05-29";2866
0.0000;0;42;"2016-05-29";2766
0.0000;0;24;"2016-05-29";2763
14.8918;32;58;"2016-05-29";2758
0.0000;0;0;"2016-05-29";2573
0.0000;0;0;"2016-05-29";2572
0.0000;0;75;"2016-05-29";2562
0.0000;0;0;"2016-05-29";2561
0.0000;0;1;"2016-05-29";2560
0.0000;0;19;"2016-05-29";2559
0.0000;0;0;"2016-05-29";2343
5.0683;8;11;"2016-05-29";2233
0.0000;0;0;"2016-05-29";2232
4.3975;8;9;"2016-05-29";2231
1.4544;0;18;"2016-05-29";752
0.0000;0;6;"2016-05-29";653
0.0000;0;0;"2016-05-29";648
0.0000;0;4;"2016-05-29";646
0.0000;0;1;"2016-05-29";645
0.0000;0;27;"2016-05-29";605
53.7825;258;241;"2016-05-29";470
0.0000;0;1;"2016-05-29";469
100.8420;0;731;"2016-05-29";260
0.0000;0;0;"2016-05-29";240
0.0000;0;0;"2016-05-29";237
168.0700;0;621;"2016-05-29";210
28.6900;92;111;"2016-05-29";209
0.0000;0;4;"2016-05-29";127
0.0000;0;3;"2016-05-29";122
0.0000;0;1305;"2016-05-29";-1
0.0000;0;119;"2016-05-29";-2
0.0000;0;3986;"2016-05-29";-3
0.0000;0;601;"2016-05-29";-4
0.0000;0;0;"2016-05-29";-5
82.6348;0;0;"2016-05-29";-6
0.0000;0;0;"2016-05-29";-7
97.7419;0;0;"2016-05-28";6579
0.0000;0;100;"2016-05-28";6413
0.0000;0;0;"2016-05-28";6412
0.0000;0;0;"2016-05-28";6411
0.0000;0;10;"2016-05-28";6383
0.0000;0;0;"2016-05-28";6317
406.0500;499;556;"2016-05-28";6316
2361.4900;2366;2353;"2016-05-28";6315
7.4100;91;114;"2016-05-28";6314
33.6300;294;356;"2016-05-28";6313
0.0000;0;0;"2016-05-28";6312
0.0000;0;0;"2016-05-28";6311
0.0000;0;740;"2016-05-28";6308
0.0000;0;0;"2016-05-28";6269
0.0000;0;0;"2016-05-28";6268
0.0000;0;0;"2016-05-28";6236
0.0000;0;0;"2016-05-28";6170
0.0000;0;0;"2016-05-28";5687
0.0000;0;0;"2016-05-28";5609
0.0000;0;0;"2016-05-28";5606
168.1161;0;0;"2016-05-28";5178
4.0400;10;0;"2016-05-28";4952
0.0000;0;0;"2016-05-28";4951
60.6000;254;0;"2016-05-28";4950
0.0000;0;0;"2016-05-28";4873
5.3823;21;6;"2016-05-28";4637
0.0000;0;0;"2016-05-28";4307
60.8626;579;429;"2016-05-28";4232
0.0000;0;1;"2016-05-28";4018
0.0000;0;0;"2016-05-28";3685
0.0000;0;1;"2016-05-28";3684
0.0000;0;3;"2016-05-28";3651
0.0000;0;0;"2016-05-28";3568
0.0000;0;119;"2016-05-28";3566
0.0000;0;1;"2016-05-28";3565
0.0000;0;0;"2016-05-28";2902
51.1800;150;120;"2016-05-28";2866
0.0000;0;49;"2016-05-28";2766
0.0000;0;18;"2016-05-28";2763
16.2880;35;37;"2016-05-28";2758
0.0000;0;0;"2016-05-28";2573
0.0000;0;0;"2016-05-28";2572
0.0000;0;134;"2016-05-28";2562
0.0000;0;0;"2016-05-28";2561
0.0000;0;5;"2016-05-28";2560
0.0000;0;6;"2016-05-28";2559
0.0000;0;0;"2016-05-28";2343
4.7509;6;14;"2016-05-28";2233
0.0000;0;0;"2016-05-28";2232
4.0699;3;4;"2016-05-28";2231
1.4544;0;19;"2016-05-28";752
0.0000;0;0;"2016-05-28";653
0.0000;0;0;"2016-05-28";648
0.0000;0;4;"2016-05-28";646
0.0000;0;0;"2016-05-28";645
0.0000;0;27;"2016-05-28";605
47.6316;228;194;"2016-05-28";470
0.0000;0;0;"2016-05-28";469
291.7215;0;665;"2016-05-28";260
0.0000;0;2;"2016-05-28";240
0.0000;0;0;"2016-05-28";237
220.8920;0;441;"2016-05-28";210
21.8000;66;82;"2016-05-28";209
0.0000;0;5;"2016-05-28";127
0.0000;0;3;"2016-05-28";122
0.0000;0;1214;"2016-05-28";-1
0.0000;0;116;"2016-05-28";-2
0.0000;0;3026;"2016-05-28";-3
0.0000;0;836;"2016-05-28";-4
0.0000;0;0;"2016-05-28";-5
82.6348;0;0;"2016-05-28";-6
0.0000;0;0;"2016-05-28";-7
97.7419;0;0;"2016-05-27";6579
0.0000;0;149;"2016-05-27";6413
0.0000;0;0;"2016-05-27";6412
0.0000;0;0;"2016-05-27";6411
0.0000;0;50;"2016-05-27";6383
0.0000;0;0;"2016-05-27";6317
351.4900;431;496;"2016-05-27";6316
2436.1300;2498;2463;"2016-05-27";6315
14.7800;92;127;"2016-05-27";6314
43.6300;392;469;"2016-05-27";6313
0.0000;0;0;"2016-05-27";6312
0.0000;0;0;"2016-05-27";6311
0.0000;0;1688;"2016-05-27";6308
0.0000;0;0;"2016-05-27";6269
0.0000;0;0;"2016-05-27";6268
0.0000;0;0;"2016-05-27";6236
0.0000;0;0;"2016-05-27";6170
0.0000;0;0;"2016-05-27";5687
0.0000;0;0;"2016-05-27";5609
0.0000;0;0;"2016-05-27";5606
168.1161;0;0;"2016-05-27";5178
10.5040;26;0;"2016-05-27";4952
5.4439;40;0;"2016-05-27";4951
60.3475;244;0;"2016-05-27";4950
0.0000;0;0;"2016-05-27";4873
12.5587;49;15;"2016-05-27";4637
0.0000;0;0;"2016-05-27";4307
49.6920;441;340;"2016-05-27";4232
0.0000;0;1;"2016-05-27";4018
0.0000;0;0;"2016-05-27";3685
0.0000;0;0;"2016-05-27";3684
0.0000;0;2;"2016-05-27";3651
0.0000;0;0;"2016-05-27";3568
0.0000;0;78;"2016-05-27";3566
0.0000;0;4;"2016-05-27";3565
0.0000;0;0;"2016-05-27";2902
74.9100;227;163;"2016-05-27";2866
0.0000;0;65;"2016-05-27";2766
0.0000;0;36;"2016-05-27";2763
13.4957;29;51;"2016-05-27";2758
0.0000;0;0;"2016-05-27";2573
0.0000;0;0;"2016-05-27";2572
0.0000;0;242;"2016-05-27";2562
0.0000;0;0;"2016-05-27";2561
0.0000;0;1;"2016-05-27";2560
0.0000;0;13;"2016-05-27";2559
0.0000;0;0;"2016-05-27";2343
5.4802;5;13;"2016-05-27";2233
0.0000;0;0;"2016-05-27";2232
5.1382;7;8;"2016-05-27";2231
1.4544;0;15;"2016-05-27";752
0.0000;0;2;"2016-05-27";653
0.0000;0;1;"2016-05-27";648
0.0000;0;2;"2016-05-27";646
0.0000;0;0;"2016-05-27";645
0.0000;0;30;"2016-05-27";605
42.1069;217;195;"2016-05-27";470
0.0000;0;0;"2016-05-27";469
313.3305;0;614;"2016-05-27";260
0.0000;0;3;"2016-05-27";240
0.0000;0;0;"2016-05-27";237
307.3280;0;487;"2016-05-27";210
24.2800;68;80;"2016-05-27";209
0.0000;0;4;"2016-05-27";127
0.0000;0;3;"2016-05-27";122
0.0000;0;1277;"2016-05-27";-1
0.0000;0;140;"2016-05-27";-2
0.0000;0;3566;"2016-05-27";-3
0.0000;0;1589;"2016-05-27";-4
0.0000;0;0;"2016-05-27";-5
82.6348;0;0;"2016-05-27";-6
0.0000;0;0;"2016-05-27";-7
97.7419;0;0;"2016-05-26";6579
0.0000;0;199;"2016-05-26";6413
0.0000;0;0;"2016-05-26";6412
0.0000;0;0;"2016-05-26";6411
0.0000;0;39;"2016-05-26";6383
0.0000;0;0;"2016-05-26";6317
433.0100;511;569;"2016-05-26";6316
1566.6500;2119;2107;"2016-05-26";6315
10.4800;126;172;"2016-05-26";6314
40.7800;347;419;"2016-05-26";6313
0.0000;0;0;"2016-05-26";6312
0.0000;0;0;"2016-05-26";6311
0.0000;0;59;"2016-05-26";6308
0.0000;0;0;"2016-05-26";6269
0.0000;0;0;"2016-05-26";6268
0.0000;0;1;"2016-05-26";6236
0.0000;0;0;"2016-05-26";6170
0.0000;0;0;"2016-05-26";5687
0.0000;0;2;"2016-05-26";5609
0.0000;0;0;"2016-05-26";5606
168.1161;0;0;"2016-05-26";5178
13.3320;34;0;"2016-05-26";4952
20.1495;147;0;"2016-05-26";4951
42.4200;171;0;"2016-05-26";4950
0.0000;0;0;"2016-05-26";4873
12.5587;49;15;"2016-05-26";4637
0.0000;0;0;"2016-05-26";4307
49.2375;433;359;"2016-05-26";4232
0.0000;0;1;"2016-05-26";4018
0.0000;0;0;"2016-05-26";3685
0.0000;0;0;"2016-05-26";3684
0.0000;0;2;"2016-05-26";3651
0.0000;0;0;"2016-05-26";3568
0.0000;0;6;"2016-05-26";3566
0.0000;0;1;"2016-05-26";3565
0.0000;0;0;"2016-05-26";2902
81.4400;236;165;"2016-05-26";2866
0.0000;0;70;"2016-05-26";2766
0.0000;0;20;"2016-05-26";2763
12.5650;27;56;"2016-05-26";2758
0.0000;0;0;"2016-05-26";2573
0.0000;0;0;"2016-05-26";2572
0.0000;0;61;"2016-05-26";2562
0.0000;0;0;"2016-05-26";2561
0.0000;0;0;"2016-05-26";2560
0.0000;0;12;"2016-05-26";2559
0.0000;0;0;"2016-05-26";2343
5.8247;4;10;"2016-05-26";2233
0.0000;0;0;"2016-05-26";2232
6.0686;11;9;"2016-05-26";2231
1.4544;0;20;"2016-05-26";752
0.0000;0;3;"2016-05-26";653
0.0000;0;1;"2016-05-26";648
0.0000;0;1;"2016-05-26";646
0.0000;0;0;"2016-05-26";645
0.0000;0;39;"2016-05-26";605
37.5215;180;147;"2016-05-26";470
0.0000;0;2;"2016-05-26";469
464.5935;0;694;"2016-05-26";260
0.0000;0;5;"2016-05-26";240
0.0000;0;0;"2016-05-26";237
360.1500;0;549;"2016-05-26";210
23.1400;70;89;"2016-05-26";209
0.0000;0;10;"2016-05-26";127
0.0000;0;2;"2016-05-26";122
0.0000;0;1271;"2016-05-26";-1
0.0000;0;158;"2016-05-26";-2
0.0000;0;3665;"2016-05-26";-3
0.0000;0;516;"2016-05-26";-4
0.0000;0;0;"2016-05-26";-5
82.6348;0;0;"2016-05-26";-6
0.0000;0;0;"2016-05-26";-7
97.7419;0;0;"2016-05-25";6579
0.0000;0;224;"2016-05-25";6413
0.0000;0;0;"2016-05-25";6412
0.0000;0;0;"2016-05-25";6411
0.0000;0;39;"2016-05-25";6383
0.0000;0;0;"2016-05-25";6317
489.1200;595;669;"2016-05-25";6316
1772.2700;2478;2443;"2016-05-25";6315
15.1800;155;206;"2016-05-25";6314
59.7600;426;494;"2016-05-25";6313
0.0000;0;0;"2016-05-25";6312
0.0000;0;0;"2016-05-25";6311
0.0000;0;89;"2016-05-25";6308
0.0000;0;0;"2016-05-25";6269
0.0000;0;0;"2016-05-25";6268
0.0000;0;0;"2016-05-25";6236
0.0000;0;0;"2016-05-25";6170
0.0000;0;0;"2016-05-25";5687
0.0000;0;1;"2016-05-25";5609
0.0000;0;0;"2016-05-25";5606
168.1161;0;0;"2016-05-25";5178
14.9480;37;0;"2016-05-25";4952
20.1495;142;0;"2016-05-25";4951
60.6000;249;0;"2016-05-25";4950
0.0000;0;0;"2016-05-25";4873
11.2772;44;15;"2016-05-25";4637
0.0000;0;0;"2016-05-25";4307
47.4195;531;396;"2016-05-25";4232
0.0000;0;2;"2016-05-25";4018
0.0000;0;0;"2016-05-25";3685
0.0000;0;0;"2016-05-25";3684
0.0000;0;4;"2016-05-25";3651
0.0000;0;0;"2016-05-25";3568
0.0000;0;7;"2016-05-25";3566
0.0000;0;0;"2016-05-25";3565
0.0000;0;0;"2016-05-25";2902
105.6600;302;218;"2016-05-25";2866
0.0000;0;77;"2016-05-25";2766
0.0000;0;60;"2016-05-25";2763
11.1689;24;52;"2016-05-25";2758
0.0000;0;0;"2016-05-25";2573
0.0000;0;0;"2016-05-25";2572
0.0000;0;90;"2016-05-25";2562
0.0000;0;0;"2016-05-25";2561
0.0000;0;3;"2016-05-25";2560
0.0000;0;13;"2016-05-25";2559
0.0000;0;0;"2016-05-25";2343
10.8266;11;16;"2016-05-25";2233
0.0000;0;0;"2016-05-25";2232
13.7492;21;23;"2016-05-25";2231
1.4544;0;17;"2016-05-25";752
0.0000;0;2;"2016-05-25";653
0.0000;0;0;"2016-05-25";648
0.0000;0;6;"2016-05-25";646
0.0000;0;1;"2016-05-25";645
0.0000;0;20;"2016-05-25";605
33.4815;197;183;"2016-05-25";470
0.0000;0;0;"2016-05-25";469
587.0445;0;981;"2016-05-25";260
0.0000;0;4;"2016-05-25";240
0.0000;0;0;"2016-05-25";237
273.7140;0;627;"2016-05-25";210
26.8300;86;105;"2016-05-25";209
0.0000;0;6;"2016-05-25";127
0.0000;0;5;"2016-05-25";122
0.0000;0;1458;"2016-05-25";-1
0.0000;0;177;"2016-05-25";-2
0.0000;0;4537;"2016-05-25";-3
0.0000;0;615;"2016-05-25";-4
0.0000;0;0;"2016-05-25";-5
82.6348;0;0;"2016-05-25";-6
0.0000;0;0;"2016-05-25";-7
97.7419;0;0;"2016-05-24";6579
0.0000;0;281;"2016-05-24";6413
0.0000;0;0;"2016-05-24";6412
0.0000;0;0;"2016-05-24";6411
0.0000;0;58;"2016-05-24";6383
0.0000;0;0;"2016-05-24";6317
538.0200;659;720;"2016-05-24";6316
1708.5100;2464;2432;"2016-05-24";6315
13.2700;140;202;"2016-05-24";6314
52.1200;437;501;"2016-05-24";6313
0.0000;0;0;"2016-05-24";6312
0.0000;0;0;"2016-05-24";6311
0.0000;0;96;"2016-05-24";6308
0.0000;0;0;"2016-05-24";6269
0.0000;0;0;"2016-05-24";6268
0.0000;0;2;"2016-05-24";6236
0.0000;0;0;"2016-05-24";6170
0.0000;0;1;"2016-05-24";5687
0.0000;0;0;"2016-05-24";5609
0.0000;0;0;"2016-05-24";5606
168.1161;0;0;"2016-05-24";5178
18.1800;45;0;"2016-05-24";4952
20.1495;142;0;"2016-05-24";4951
55.0450;225;0;"2016-05-24";4950
0.0000;0;0;"2016-05-24";4873
11.0209;43;7;"2016-05-24";4637
0.0000;0;0;"2016-05-24";4307
18.6345;333;309;"2016-05-24";4232
0.0000;0;1;"2016-05-24";4018
0.0000;0;0;"2016-05-24";3685
0.0000;0;0;"2016-05-24";3684
0.0000;0;4;"2016-05-24";3651
0.0000;0;0;"2016-05-24";3568
0.0000;0;5;"2016-05-24";3566
0.0000;0;0;"2016-05-24";3565
0.0000;0;0;"2016-05-24";2902
119.1900;318;227;"2016-05-24";2866
0.0000;0;73;"2016-05-24";2766
0.0000;0;101;"2016-05-24";2763
14.8918;32;56;"2016-05-24";2758
0.0000;0;0;"2016-05-24";2573
0.0000;0;0;"2016-05-24";2572
0.0000;0;60;"2016-05-24";2562
0.0000;0;3;"2016-05-24";2561
0.0000;0;4;"2016-05-24";2560
0.0000;0;18;"2016-05-24";2559
0.0000;0;0;"2016-05-24";2343
18.4992;20;29;"2016-05-24";2233
0.0000;0;0;"2016-05-24";2232
21.2773;19;17;"2016-05-24";2231
1.4544;0;15;"2016-05-24";752
0.0000;0;7;"2016-05-24";653
0.0000;0;1;"2016-05-24";648
0.0000;0;3;"2016-05-24";646
0.0000;0;0;"2016-05-24";645
0.0000;0;24;"2016-05-24";605
17.3518;154;130;"2016-05-24";470
16.1398;34;34;"2016-05-24";469
497.0070;0;1020;"2016-05-24";260
0.0000;0;1;"2016-05-24";240
0.0000;0;0;"2016-05-24";237
153.6640;0;666;"2016-05-24";210
22.7900;76;92;"2016-05-24";209
0.0000;0;10;"2016-05-24";127
0.0000;0;11;"2016-05-24";122
0.0000;0;1402;"2016-05-24";-1
0.0000;0;147;"2016-05-24";-2
0.0000;0;4460;"2016-05-24";-3
0.0000;0;624;"2016-05-24";-4
0.0000;0;0;"2016-05-24";-5
82.6348;0;0;"2016-05-24";-6
0.0000;0;0;"2016-05-24";-7
97.7419;0;0;"2016-05-23";6579
0.0000;0;478;"2016-05-23";6413
0.0000;0;0;"2016-05-23";6412
0.0000;0;0;"2016-05-23";6411
0.0000;0;26;"2016-05-23";6383
0.0000;0;0;"2016-05-23";6317
693.1200;826;881;"2016-05-23";6316
2114.4000;2948;2873;"2016-05-23";6315
17.5600;166;223;"2016-05-23";6314
62.4600;444;517;"2016-05-23";6313
0.0000;0;0;"2016-05-23";6312
0.0000;0;0;"2016-05-23";6311
0.0000;0;204;"2016-05-23";6308
0.0000;0;0;"2016-05-23";6269
0.0000;0;0;"2016-05-23";6268
0.0000;0;1;"2016-05-23";6236
0.0000;0;0;"2016-05-23";6170
0.0000;0;0;"2016-05-23";5687
0.0000;0;0;"2016-05-23";5609
0.0000;0;0;"2016-05-23";5606
168.1161;0;0;"2016-05-23";5178
30.3000;76;0;"2016-05-23";4952
20.1495;150;0;"2016-05-23";4951
60.3475;253;0;"2016-05-23";4950
0.0000;0;0;"2016-05-23";4873
14.8654;58;14;"2016-05-23";4637
0.0000;0;0;"2016-05-23";4307
36.5115;679;539;"2016-05-23";4232
0.0000;0;1;"2016-05-23";4018
0.0000;0;1;"2016-05-23";3685
0.0000;0;0;"2016-05-23";3684
0.0000;0;1;"2016-05-23";3651
0.0000;0;0;"2016-05-23";3568
0.0000;0;8;"2016-05-23";3566
0.0000;0;0;"2016-05-23";3565
0.0000;0;0;"2016-05-23";2902
118.0800;340;229;"2016-05-23";2866
0.0000;0;98;"2016-05-23";2766
0.0000;0;51;"2016-05-23";2763
16.7533;36;67;"2016-05-23";2758
0.0000;0;0;"2016-05-23";2573
0.0000;0;0;"2016-05-23";2572
0.0000;0;135;"2016-05-23";2562
0.0000;0;1;"2016-05-23";2561
0.0000;0;4;"2016-05-23";2560
0.0000;0;24;"2016-05-23";2559
0.0000;0;0;"2016-05-23";2343
19.8401;20;26;"2016-05-23";2233
0.0000;0;0;"2016-05-23";2232
21.9792;31;25;"2016-05-23";2231
1.4544;0;16;"2016-05-23";752
0.0000;0;7;"2016-05-23";653
0.0000;0;2;"2016-05-23";648
0.0000;0;14;"2016-05-23";646
0.0000;0;1;"2016-05-23";645
0.0000;0;31;"2016-05-23";605
25.4520;229;211;"2016-05-23";470
25.6338;54;52;"2016-05-23";469
777.9240;0;2226;"2016-05-23";260
0.0000;0;2;"2016-05-23";240
0.0000;0;0;"2016-05-23";237
220.8920;0;770;"2016-05-23";210
33.7900;112;132;"2016-05-23";209
0.0000;0;11;"2016-05-23";127
0.0000;0;11;"2016-05-23";122
0.0000;0;1691;"2016-05-23";-1
0.0000;0;185;"2016-05-23";-2
0.0000;0;4739;"2016-05-23";-3
0.0000;0;783;"2016-05-23";-4
0.0000;0;0;"2016-05-23";-5
82.6348;0;0;"2016-05-23";-6
0.0000;0;0;"2016-05-23";-7
97.7419;0;0;"2016-05-22";6579
0.0000;0;623;"2016-05-22";6413
0.0000;0;0;"2016-05-22";6412
0.0000;0;0;"2016-05-22";6411
0.0000;0;3;"2016-05-22";6383
0.0000;0;0;"2016-05-22";6317
559.1000;665;759;"2016-05-22";6316
1939.1000;2704;2691;"2016-05-22";6315
12.9100;167;216;"2016-05-22";6314
41.9300;389;434;"2016-05-22";6313
0.0000;0;0;"2016-05-22";6312
0.0000;0;0;"2016-05-22";6311
0.0000;0;269;"2016-05-22";6308
0.0000;0;0;"2016-05-22";6269
0.0000;0;0;"2016-05-22";6268
0.0000;0;4;"2016-05-22";6236
0.0000;0;0;"2016-05-22";6170
0.0000;0;1;"2016-05-22";5687
0.0000;0;0;"2016-05-22";5609
0.0000;0;1;"2016-05-22";5606
168.1161;0;0;"2016-05-22";5178
18.5840;48;0;"2016-05-22";4952
20.1495;146;0;"2016-05-22";4951
60.6000;263;0;"2016-05-22";4950
0.0000;0;0;"2016-05-22";4873
16.1469;63;12;"2016-05-22";4637
0.0000;0;0;"2016-05-22";4307
51.0555;1082;824;"2016-05-22";4232
0.0000;0;2;"2016-05-22";4018
0.0000;0;0;"2016-05-22";3685
0.0000;0;0;"2016-05-22";3684
0.0000;0;11;"2016-05-22";3651
0.0000;0;0;"2016-05-22";3568
0.0000;0;36;"2016-05-22";3566
0.0000;0;0;"2016-05-22";3565
0.0000;0;0;"2016-05-22";2902
